"","x"
"1178","https://www.icpsr.umich.edu/web/ICPSR/studies/6028"
"1179","https://www.icpsr.umich.edu/web/ICPSR/studies/9477"
"1180","https://www.icpsr.umich.edu/web/ICPSR/studies/9395"
"1181","https://www.icpsr.umich.edu/web/ICPSR/studies/36799"
"1182","https://www.icpsr.umich.edu/web/ICPSR/studies/8104"
"1183","https://www.icpsr.umich.edu/web/ICPSR/studies/8903"
"1184","https://www.icpsr.umich.edu/web/ICPSR/studies/7635"
"1185","https://www.icpsr.umich.edu/web/ICPSR/studies/37182"
"1186","https://www.icpsr.umich.edu/web/ICPSR/studies/22884"
"1187","https://www.icpsr.umich.edu/web/ICPSR/studies/36121"
"1188","https://www.icpsr.umich.edu/web/ICPSR/studies/37183"
"1189","https://www.icpsr.umich.edu/web/ICPSR/studies/8429"
"1190","https://www.icpsr.umich.edu/web/ICPSR/studies/35167"
"1191","https://www.icpsr.umich.edu/web/ICPSR/studies/22883"
"1192","https://www.icpsr.umich.edu/web/ICPSR/studies/22882"
"1193","https://www.icpsr.umich.edu/web/ICPSR/studies/36280"
"1194","https://www.icpsr.umich.edu/web/ICPSR/studies/7684"
"1195","https://www.icpsr.umich.edu/web/ICPSR/studies/7315"
"1196","https://www.icpsr.umich.edu/web/ICPSR/studies/22881"
"1197","https://www.icpsr.umich.edu/web/ICPSR/studies/37416"
"1198","https://www.icpsr.umich.edu/web/ICPSR/studies/7398"
"1199","https://www.icpsr.umich.edu/web/ICPSR/studies/6843"
"1200","https://www.icpsr.umich.edu/web/ICPSR/studies/37841"
"1201","https://www.icpsr.umich.edu/web/ICPSR/studies/38008"
"1202","https://www.icpsr.umich.edu/web/ICPSR/studies/3804"
"1203","https://www.icpsr.umich.edu/web/ICPSR/studies/8069"
"1204","https://www.icpsr.umich.edu/web/ICPSR/studies/7685"
"1205","https://www.icpsr.umich.edu/web/ICPSR/studies/22880"
"1206","https://www.icpsr.umich.edu/web/ICPSR/studies/25111"
"1207","https://www.icpsr.umich.edu/web/ICPSR/studies/25110"
"1208","https://www.icpsr.umich.edu/web/ICPSR/studies/6960"
"1209","https://www.icpsr.umich.edu/web/ICPSR/studies/7573"
"1210","https://www.icpsr.umich.edu/web/ICPSR/studies/37279"
"1211","https://www.icpsr.umich.edu/web/ICPSR/studies/21280"
"1212","https://www.icpsr.umich.edu/web/ICPSR/studies/37415"
"1213","https://www.icpsr.umich.edu/web/ICPSR/studies/6845"
"1214","https://www.icpsr.umich.edu/web/ICPSR/studies/36421"
"1215","https://www.icpsr.umich.edu/web/ICPSR/studies/25112"
"1216","https://www.icpsr.umich.edu/web/ICPSR/studies/37842"
"1217","https://www.icpsr.umich.edu/web/ICPSR/studies/25109"
"1218","https://www.icpsr.umich.edu/web/ICPSR/studies/8183"
"1219","https://www.icpsr.umich.edu/web/ICPSR/studies/25864"
"1220","https://www.icpsr.umich.edu/web/ICPSR/studies/25863"
"1221","https://www.icpsr.umich.edu/web/ICPSR/studies/37065"
"1222","https://www.icpsr.umich.edu/web/ICPSR/studies/3012"
"1223","https://www.icpsr.umich.edu/web/ICPSR/studies/25862"
"1224","https://www.icpsr.umich.edu/web/ICPSR/studies/25861"
"1225","https://www.icpsr.umich.edu/web/ICPSR/studies/4352"
"1226","https://www.icpsr.umich.edu/web/ICPSR/studies/4085"
"1227","https://www.icpsr.umich.edu/web/ICPSR/studies/7367"
"1228","https://www.icpsr.umich.edu/web/ICPSR/studies/34640"
"1229","https://www.icpsr.umich.edu/web/ICPSR/studies/30544"
"1230","https://www.icpsr.umich.edu/web/ICPSR/studies/24421"
"1231","https://www.icpsr.umich.edu/web/ICPSR/studies/26941"
"1232","https://www.icpsr.umich.edu/web/ICPSR/studies/36851"
"1233","https://www.icpsr.umich.edu/web/ICPSR/studies/2851"
"1234","https://www.icpsr.umich.edu/web/ICPSR/studies/7859"
"1235","https://www.icpsr.umich.edu/web/ICPSR/studies/3817"
"1236","https://www.icpsr.umich.edu/web/ICPSR/studies/37519"
"1237","https://www.icpsr.umich.edu/web/ICPSR/studies/3023"
"1238","https://www.icpsr.umich.edu/web/ICPSR/studies/24881"
"1239","https://www.icpsr.umich.edu/web/ICPSR/studies/35233"
"1240","https://www.icpsr.umich.edu/web/ICPSR/studies/33681"
"1241","https://www.icpsr.umich.edu/web/ICPSR/studies/18"
"1242","https://www.icpsr.umich.edu/web/ICPSR/studies/2896"
"1243","https://www.icpsr.umich.edu/web/ICPSR/studies/36693"
"1244","https://www.icpsr.umich.edu/web/ICPSR/studies/4549"
"1245","https://www.icpsr.umich.edu/web/ICPSR/studies/4157"
"1246","https://www.icpsr.umich.edu/web/ICPSR/studies/8170"
"1247","https://www.icpsr.umich.edu/web/ICPSR/studies/4"
"1248","https://www.icpsr.umich.edu/web/ICPSR/studies/8071"
"1249","https://www.icpsr.umich.edu/web/ICPSR/studies/8114"
"1250","https://www.icpsr.umich.edu/web/ICPSR/studies/3381"
"1251","https://www.icpsr.umich.edu/web/ICPSR/studies/36453"
"1252","https://www.icpsr.umich.edu/web/ICPSR/studies/8969"
"1253","https://www.icpsr.umich.edu/web/ICPSR/studies/37786"
"1254","https://www.icpsr.umich.edu/web/ICPSR/studies/8210"
"1255","https://www.icpsr.umich.edu/web/ICPSR/studies/8061"
"1256","https://www.icpsr.umich.edu/web/ICPSR/studies/8686"
"1257","https://www.icpsr.umich.edu/web/ICPSR/studies/35596"
"1258","https://www.icpsr.umich.edu/web/ICPSR/studies/4176"
"1259","https://www.icpsr.umich.edu/web/ICPSR/studies/8068"
"1260","https://www.icpsr.umich.edu/web/ICPSR/studies/8103"
"1261","https://www.icpsr.umich.edu/web/ICPSR/studies/9948"
"1262","https://www.icpsr.umich.edu/web/ICPSR/studies/8512"
"1263","https://www.icpsr.umich.edu/web/ICPSR/studies/36692"
"1264","https://www.icpsr.umich.edu/web/ICPSR/studies/2957"
"1265","https://www.icpsr.umich.edu/web/ICPSR/studies/8344"
"1266","https://www.icpsr.umich.edu/web/ICPSR/studies/34658"
"1267","https://www.icpsr.umich.edu/web/ICPSR/studies/30263"
"1268","https://www.icpsr.umich.edu/web/ICPSR/studies/8038"
"1269","https://www.icpsr.umich.edu/web/ICPSR/studies/4606"
"1270","https://www.icpsr.umich.edu/web/ICPSR/studies/8282"
"1271","https://www.icpsr.umich.edu/web/ICPSR/studies/8328"
"1272","https://www.icpsr.umich.edu/web/ICPSR/studies/6399"
"1273","https://www.icpsr.umich.edu/web/ICPSR/studies/4538"
"1274","https://www.icpsr.umich.edu/web/ICPSR/studies/8646"
"1275","https://www.icpsr.umich.edu/web/ICPSR/studies/9693"
"1276","https://www.icpsr.umich.edu/web/ICPSR/studies/7309"
"1277","https://www.icpsr.umich.edu/web/ICPSR/studies/8719"
"1278","https://www.icpsr.umich.edu/web/ICPSR/studies/4704"
"1279","https://www.icpsr.umich.edu/web/ICPSR/studies/8211"
"1280","https://www.icpsr.umich.edu/web/ICPSR/studies/3605"
"1281","https://www.icpsr.umich.edu/web/ICPSR/studies/8108"
"1282","https://www.icpsr.umich.edu/web/ICPSR/studies/7975"
"1283","https://www.icpsr.umich.edu/web/ICPSR/studies/4349"
"1284","https://www.icpsr.umich.edu/web/ICPSR/studies/8318"
"1285","https://www.icpsr.umich.edu/web/ICPSR/studies/9473"
"1286","https://www.icpsr.umich.edu/web/ICPSR/studies/2598"
"1287","https://www.icpsr.umich.edu/web/ICPSR/studies/8404"
"1288","https://www.icpsr.umich.edu/web/ICPSR/studies/8157"
"1289","https://www.icpsr.umich.edu/web/ICPSR/studies/8323"
"1290","https://www.icpsr.umich.edu/web/ICPSR/studies/8212"
"1291","https://www.icpsr.umich.edu/web/ICPSR/studies/7931"
"1292","https://www.icpsr.umich.edu/web/ICPSR/studies/7810"
"1293","https://www.icpsr.umich.edu/web/ICPSR/studies/8258"
"1294","https://www.icpsr.umich.edu/web/ICPSR/studies/8091"
"1295","https://www.icpsr.umich.edu/web/ICPSR/studies/9026"
"1296","https://www.icpsr.umich.edu/web/ICPSR/studies/8405"
"1297","https://www.icpsr.umich.edu/web/ICPSR/studies/8077"
"1298","https://www.icpsr.umich.edu/web/ICPSR/studies/8039"
"1299","https://www.icpsr.umich.edu/web/ICPSR/studies/3519"
"1300","https://www.icpsr.umich.edu/web/ICPSR/studies/8402"
"1301","https://www.icpsr.umich.edu/web/ICPSR/studies/8229"
"1302","https://www.icpsr.umich.edu/web/ICPSR/studies/8465"
"1303","https://www.icpsr.umich.edu/web/ICPSR/studies/7850"
"1304","https://www.icpsr.umich.edu/web/ICPSR/studies/7781"
"1305","https://www.icpsr.umich.edu/web/ICPSR/studies/7789"
"1306","https://www.icpsr.umich.edu/web/ICPSR/studies/8471"
"1307","https://www.icpsr.umich.edu/web/ICPSR/studies/7970"
"1308","https://www.icpsr.umich.edu/web/ICPSR/studies/8710"
"1309","https://www.icpsr.umich.edu/web/ICPSR/studies/8093"
"1310","https://www.icpsr.umich.edu/web/ICPSR/studies/7941"
"1311","https://www.icpsr.umich.edu/web/ICPSR/studies/8341"
"1312","https://www.icpsr.umich.edu/web/ICPSR/studies/8051"
"1313","https://www.icpsr.umich.edu/web/ICPSR/studies/8036"
"1314","https://www.icpsr.umich.edu/web/ICPSR/studies/7854"
"1315","https://www.icpsr.umich.edu/web/ICPSR/studies/8037"
"1316","https://www.icpsr.umich.edu/web/ICPSR/studies/8533"
"1317","https://www.icpsr.umich.edu/web/ICPSR/studies/2537"
"1318","https://www.icpsr.umich.edu/web/ICPSR/studies/7913"
"1319","https://www.icpsr.umich.edu/web/ICPSR/studies/8426"
"1320","https://www.icpsr.umich.edu/web/ICPSR/studies/8401"
"1321","https://www.icpsr.umich.edu/web/ICPSR/studies/8658"
"1322","https://www.icpsr.umich.edu/web/ICPSR/studies/9839"
"1323","https://www.icpsr.umich.edu/web/ICPSR/studies/3518"
"1324","https://www.icpsr.umich.edu/web/ICPSR/studies/3517"
"1325","https://www.icpsr.umich.edu/web/ICPSR/studies/4222"
"1326","https://www.icpsr.umich.edu/web/ICPSR/studies/29462"
"1327","https://www.icpsr.umich.edu/web/ICPSR/studies/2613"
"1328","https://www.icpsr.umich.edu/web/ICPSR/studies/2448"
"1329","https://www.icpsr.umich.edu/web/ICPSR/studies/8057"
"1330","https://www.icpsr.umich.edu/web/ICPSR/studies/8105"
"1331","https://www.icpsr.umich.edu/web/ICPSR/studies/3029"
"1332","https://www.icpsr.umich.edu/web/ICPSR/studies/36455"
"1333","https://www.icpsr.umich.edu/web/ICPSR/studies/6542"
"1334","https://www.icpsr.umich.edu/web/ICPSR/studies/2194"
"1335","https://www.icpsr.umich.edu/web/ICPSR/studies/2524"
"1336","https://www.icpsr.umich.edu/web/ICPSR/studies/6961"
"1337","https://www.icpsr.umich.edu/web/ICPSR/studies/6881"
"1338","https://www.icpsr.umich.edu/web/ICPSR/studies/6170"
"1339","https://www.icpsr.umich.edu/web/ICPSR/studies/36423"
"1340","https://www.icpsr.umich.edu/web/ICPSR/studies/6823"
"1341","https://www.icpsr.umich.edu/web/ICPSR/studies/3"
"1342","https://www.icpsr.umich.edu/web/ICPSR/studies/6400"
"1343","https://www.icpsr.umich.edu/web/ICPSR/studies/2038"
"1344","https://www.icpsr.umich.edu/web/ICPSR/studies/8056"
"1345","https://www.icpsr.umich.edu/web/ICPSR/studies/28581"
"1346","https://www.icpsr.umich.edu/web/ICPSR/studies/3397"
"1347","https://www.icpsr.umich.edu/web/ICPSR/studies/182"
"1348","https://www.icpsr.umich.edu/web/ICPSR/studies/27341"
"1349","https://www.icpsr.umich.edu/web/ICPSR/studies/27201"
"1350","https://www.icpsr.umich.edu/web/ICPSR/studies/31521"
"1351","https://www.icpsr.umich.edu/web/ICPSR/studies/6272"
"1352","https://www.icpsr.umich.edu/web/ICPSR/studies/9915"
"1353","https://www.icpsr.umich.edu/web/ICPSR/studies/6141"
"1354","https://www.icpsr.umich.edu/web/ICPSR/studies/31161"
"1355","https://www.icpsr.umich.edu/web/ICPSR/studies/3107"
"1356","https://www.icpsr.umich.edu/web/ICPSR/studies/2631"
"1357","https://www.icpsr.umich.edu/web/ICPSR/studies/2566"
"1358","https://www.icpsr.umich.edu/web/ICPSR/studies/20681"
"1359","https://www.icpsr.umich.edu/web/ICPSR/studies/9820"
"1360","https://www.icpsr.umich.edu/web/ICPSR/studies/13568"
"1361","https://www.icpsr.umich.edu/web/ICPSR/studies/4411"
"1362","https://www.icpsr.umich.edu/web/ICPSR/studies/13396"
"1363","https://www.icpsr.umich.edu/web/ICPSR/studies/9583"
"1364","https://www.icpsr.umich.edu/web/ICPSR/studies/3339"
"1365","https://www.icpsr.umich.edu/web/ICPSR/studies/35527"
"1366","https://www.icpsr.umich.edu/web/ICPSR/studies/2954"
"1367","https://www.icpsr.umich.edu/web/ICPSR/studies/3565"
"1368","https://www.icpsr.umich.edu/web/ICPSR/studies/8066"
"1369","https://www.icpsr.umich.edu/web/ICPSR/studies/36144"
"1370","https://www.icpsr.umich.edu/web/ICPSR/studies/3385"
"1371","https://www.icpsr.umich.edu/web/ICPSR/studies/28721"
"1372","https://www.icpsr.umich.edu/web/ICPSR/studies/9195"
"1373","https://www.icpsr.umich.edu/web/ICPSR/studies/3582"
"1374","https://www.icpsr.umich.edu/web/ICPSR/studies/2258"
"1375","https://www.icpsr.umich.edu/web/ICPSR/studies/8237"
"1376","https://www.icpsr.umich.edu/web/ICPSR/studies/6049"
"1377","https://www.icpsr.umich.edu/web/ICPSR/studies/8063"
"1378","https://www.icpsr.umich.edu/web/ICPSR/studies/8059"
"1379","https://www.icpsr.umich.edu/web/ICPSR/studies/8671"
"1380","https://www.icpsr.umich.edu/web/ICPSR/studies/37100"
"1381","https://www.icpsr.umich.edu/web/ICPSR/studies/26841"
"1382","https://www.icpsr.umich.edu/web/ICPSR/studies/8182"
"1383","https://www.icpsr.umich.edu/web/ICPSR/studies/9712"
"1384","https://www.icpsr.umich.edu/web/ICPSR/studies/8867"
"1385","https://www.icpsr.umich.edu/web/ICPSR/studies/9412"
"1386","https://www.icpsr.umich.edu/web/ICPSR/studies/8060"
"1387","https://www.icpsr.umich.edu/web/ICPSR/studies/8507"
"1388","https://www.icpsr.umich.edu/web/ICPSR/studies/6343"
"1389","https://www.icpsr.umich.edu/web/ICPSR/studies/9332"
"1390","https://www.icpsr.umich.edu/web/ICPSR/studies/8626"
"1391","https://www.icpsr.umich.edu/web/ICPSR/studies/36164"
"1392","https://www.icpsr.umich.edu/web/ICPSR/studies/8659"
"1393","https://www.icpsr.umich.edu/web/ICPSR/studies/3194"
"1394","https://www.icpsr.umich.edu/web/ICPSR/studies/9276"
"1395","https://www.icpsr.umich.edu/web/ICPSR/studies/8668"
"1396","https://www.icpsr.umich.edu/web/ICPSR/studies/2183"
"1397","https://www.icpsr.umich.edu/web/ICPSR/studies/13511"
"1398","https://www.icpsr.umich.edu/web/ICPSR/studies/8067"
"1399","https://www.icpsr.umich.edu/web/ICPSR/studies/8065"
"1400","https://www.icpsr.umich.edu/web/ICPSR/studies/6706"
"1401","https://www.icpsr.umich.edu/web/ICPSR/studies/13402"
"1402","https://www.icpsr.umich.edu/web/ICPSR/studies/13399"
"1403","https://www.icpsr.umich.edu/web/ICPSR/studies/13576"
"1404","https://www.icpsr.umich.edu/web/ICPSR/studies/3192"
"1405","https://www.icpsr.umich.edu/web/ICPSR/studies/6724"
"1406","https://www.icpsr.umich.edu/web/ICPSR/studies/4574"
"1407","https://www.icpsr.umich.edu/web/ICPSR/studies/6209"
"1408","https://www.icpsr.umich.edu/web/ICPSR/studies/8138"
"1409","https://www.icpsr.umich.edu/web/ICPSR/studies/8722"
"1410","https://www.icpsr.umich.edu/web/ICPSR/studies/13374"
"1411","https://www.icpsr.umich.edu/web/ICPSR/studies/13355"
"1412","https://www.icpsr.umich.edu/web/ICPSR/studies/13350"
"1413","https://www.icpsr.umich.edu/web/ICPSR/studies/13570"
"1414","https://www.icpsr.umich.edu/web/ICPSR/studies/6534"
"1415","https://www.icpsr.umich.edu/web/ICPSR/studies/9849"
"1416","https://www.icpsr.umich.edu/web/ICPSR/studies/4204"
"1417","https://www.icpsr.umich.edu/web/ICPSR/studies/9113"
"1418","https://www.icpsr.umich.edu/web/ICPSR/studies/13543"
"1419","https://www.icpsr.umich.edu/web/ICPSR/studies/13521"
"1420","https://www.icpsr.umich.edu/web/ICPSR/studies/13514"
"1421","https://www.icpsr.umich.edu/web/ICPSR/studies/13373"
"1422","https://www.icpsr.umich.edu/web/ICPSR/studies/13346"
"1423","https://www.icpsr.umich.edu/web/ICPSR/studies/13569"
"1424","https://www.icpsr.umich.edu/web/ICPSR/studies/13566"
"1425","https://www.icpsr.umich.edu/web/ICPSR/studies/13344"
"1426","https://www.icpsr.umich.edu/web/ICPSR/studies/13342"
"1427","https://www.icpsr.umich.edu/web/ICPSR/studies/13287"
"1428","https://www.icpsr.umich.edu/web/ICPSR/studies/3325"
"1429","https://www.icpsr.umich.edu/web/ICPSR/studies/8064"
"1430","https://www.icpsr.umich.edu/web/ICPSR/studies/9346"
"1431","https://www.icpsr.umich.edu/web/ICPSR/studies/13552"
"1432","https://www.icpsr.umich.edu/web/ICPSR/studies/13551"
"1433","https://www.icpsr.umich.edu/web/ICPSR/studies/13550"
"1434","https://www.icpsr.umich.edu/web/ICPSR/studies/13549"
"1435","https://www.icpsr.umich.edu/web/ICPSR/studies/13548"
"1436","https://www.icpsr.umich.edu/web/ICPSR/studies/13547"
"1437","https://www.icpsr.umich.edu/web/ICPSR/studies/13546"
"1438","https://www.icpsr.umich.edu/web/ICPSR/studies/13545"
"1439","https://www.icpsr.umich.edu/web/ICPSR/studies/13544"
"1440","https://www.icpsr.umich.edu/web/ICPSR/studies/13542"
"1441","https://www.icpsr.umich.edu/web/ICPSR/studies/13541"
"1442","https://www.icpsr.umich.edu/web/ICPSR/studies/13540"
"1443","https://www.icpsr.umich.edu/web/ICPSR/studies/13539"
"1444","https://www.icpsr.umich.edu/web/ICPSR/studies/13538"
"1445","https://www.icpsr.umich.edu/web/ICPSR/studies/13537"
"1446","https://www.icpsr.umich.edu/web/ICPSR/studies/13536"
"1447","https://www.icpsr.umich.edu/web/ICPSR/studies/13535"
"1448","https://www.icpsr.umich.edu/web/ICPSR/studies/13534"
"1449","https://www.icpsr.umich.edu/web/ICPSR/studies/13533"
"1450","https://www.icpsr.umich.edu/web/ICPSR/studies/13532"
"1451","https://www.icpsr.umich.edu/web/ICPSR/studies/13531"
"1452","https://www.icpsr.umich.edu/web/ICPSR/studies/13530"
"1453","https://www.icpsr.umich.edu/web/ICPSR/studies/13529"
"1454","https://www.icpsr.umich.edu/web/ICPSR/studies/13528"
"1455","https://www.icpsr.umich.edu/web/ICPSR/studies/13527"
"1456","https://www.icpsr.umich.edu/web/ICPSR/studies/13526"
"1457","https://www.icpsr.umich.edu/web/ICPSR/studies/13525"
"1458","https://www.icpsr.umich.edu/web/ICPSR/studies/13524"
"1459","https://www.icpsr.umich.edu/web/ICPSR/studies/13523"
"1460","https://www.icpsr.umich.edu/web/ICPSR/studies/13522"
"1461","https://www.icpsr.umich.edu/web/ICPSR/studies/13520"
"1462","https://www.icpsr.umich.edu/web/ICPSR/studies/13519"
"1463","https://www.icpsr.umich.edu/web/ICPSR/studies/13518"
"1464","https://www.icpsr.umich.edu/web/ICPSR/studies/13517"
"1465","https://www.icpsr.umich.edu/web/ICPSR/studies/13516"
"1466","https://www.icpsr.umich.edu/web/ICPSR/studies/13515"
"1467","https://www.icpsr.umich.edu/web/ICPSR/studies/13513"
"1468","https://www.icpsr.umich.edu/web/ICPSR/studies/13512"
"1469","https://www.icpsr.umich.edu/web/ICPSR/studies/13405"
"1470","https://www.icpsr.umich.edu/web/ICPSR/studies/13404"
"1471","https://www.icpsr.umich.edu/web/ICPSR/studies/13403"
"1472","https://www.icpsr.umich.edu/web/ICPSR/studies/13401"
"1473","https://www.icpsr.umich.edu/web/ICPSR/studies/13400"
"1474","https://www.icpsr.umich.edu/web/ICPSR/studies/13397"
"1475","https://www.icpsr.umich.edu/web/ICPSR/studies/13395"
"1476","https://www.icpsr.umich.edu/web/ICPSR/studies/13393"
"1477","https://www.icpsr.umich.edu/web/ICPSR/studies/13392"
"1478","https://www.icpsr.umich.edu/web/ICPSR/studies/13391"
"1479","https://www.icpsr.umich.edu/web/ICPSR/studies/13390"
"1480","https://www.icpsr.umich.edu/web/ICPSR/studies/13389"
"1481","https://www.icpsr.umich.edu/web/ICPSR/studies/13388"
"1482","https://www.icpsr.umich.edu/web/ICPSR/studies/13387"
"1483","https://www.icpsr.umich.edu/web/ICPSR/studies/13386"
"1484","https://www.icpsr.umich.edu/web/ICPSR/studies/13385"
"1485","https://www.icpsr.umich.edu/web/ICPSR/studies/13384"
"1486","https://www.icpsr.umich.edu/web/ICPSR/studies/13383"
"1487","https://www.icpsr.umich.edu/web/ICPSR/studies/13382"
"1488","https://www.icpsr.umich.edu/web/ICPSR/studies/13381"
"1489","https://www.icpsr.umich.edu/web/ICPSR/studies/13380"
"1490","https://www.icpsr.umich.edu/web/ICPSR/studies/13379"
"1491","https://www.icpsr.umich.edu/web/ICPSR/studies/13378"
"1492","https://www.icpsr.umich.edu/web/ICPSR/studies/13377"
"1493","https://www.icpsr.umich.edu/web/ICPSR/studies/13376"
"1494","https://www.icpsr.umich.edu/web/ICPSR/studies/13375"
"1495","https://www.icpsr.umich.edu/web/ICPSR/studies/13372"
"1496","https://www.icpsr.umich.edu/web/ICPSR/studies/13371"
"1497","https://www.icpsr.umich.edu/web/ICPSR/studies/13370"
"1498","https://www.icpsr.umich.edu/web/ICPSR/studies/13369"
"1499","https://www.icpsr.umich.edu/web/ICPSR/studies/13368"
"1500","https://www.icpsr.umich.edu/web/ICPSR/studies/13367"
"1501","https://www.icpsr.umich.edu/web/ICPSR/studies/13366"
"1502","https://www.icpsr.umich.edu/web/ICPSR/studies/13365"
"1503","https://www.icpsr.umich.edu/web/ICPSR/studies/13364"
"1504","https://www.icpsr.umich.edu/web/ICPSR/studies/13363"
"1505","https://www.icpsr.umich.edu/web/ICPSR/studies/13362"
"1506","https://www.icpsr.umich.edu/web/ICPSR/studies/13361"
"1507","https://www.icpsr.umich.edu/web/ICPSR/studies/13360"
"1508","https://www.icpsr.umich.edu/web/ICPSR/studies/13359"
"1509","https://www.icpsr.umich.edu/web/ICPSR/studies/13358"
